User ID,Username,Profile Picture URL,Account Creation Date,Number of Friends,Account Type,Bio,Location,Number of Posts,Number of Likes,Number of Comments,Last Active Date,Recent Posts,Sentiment Score,Is Fake Profile
9afbc69e-c4af-4488-9d2f-e815b8f5ab5d,ashley83,https://picsum.photos/76/107,2021-11-16,4319,Personal,Culture price level heavy between still two.,Jeremymouth,79,405,147,2023-01-09,"['Operation pretty south join. Head nice cold all.\nModel claim policy sound important. Become perhaps political plant star.\nMore value lose character and role national. Matter five budget federal rate.', 'Create two way second. Door dinner little attorney.\nThem when body wind painting huge. Model general major she use.', 'Difference audience somebody project. Table easy real each heavy service drive.\nLot economic weight something. Table prevent responsibility several.']",Negative,0
8edee81e-3670-4916-a2d2-daf5c5ad0f19,morenowilliam,https://dummyimage.com/816x972,2023-05-28,2409,Business,Shoulder color population accept ball.,Lawrenceburgh,13,736,384,2024-06-10,['Pretty its character technology week staff relate. Claim fire at. Line probably program trade raise guess. Activity discussion natural TV.'],Neutral,1
af027ee0-fa2e-424f-b406-ea72eb83d9f8,harrissharon,https://dummyimage.com/91x518,2020-06-07,4226,Business,Action population listen people red worry cut.,Jeffreyview,73,407,236,2024-03-27,"['Should effect least beat. Before focus herself.\nOf speak every. Human Congress hair in decade example although.\nSeveral early talk picture. Agent must parent mean floor.\nYear fall conference.', 'Floor organization collection easy sister near artist. Parent time entire friend thus stock boy. Seat society rock change avoid second.\nNature can human. Even teach focus decade suggest tell son.', 'Information fish case. Sense identify expect. Behind region important accept goal. Country how sit you somebody would per.']",Neutral,0
9adb4570-a64f-4ec7-97dd-491cd209eabb,zjones,https://placekitten.com/417/186,2021-05-15,1368,Personal,Always growth cause born traditional.,Yvonnetown,55,877,92,2022-03-25,"['Entire ground few money place include how number. Huge five discover field the. Page soldier line.\nSix rather none visit stock success. Democrat guess wife often and beat.', 'Culture cut maybe natural. Company share but so mouth successful yard sea. Region red song idea fund indeed stage. Them summer and truth kitchen.']",Neutral,0
b668f290-329d-4604-90a7-a2db2161083b,danahernandez,https://placekitten.com/626/291,2022-11-03,1867,Personal,Value operation financial amount economy.,Michaelview,51,950,13,2025-01-20,"['Adult yet old her court. Recognize professor reduce front health. Industry skin type successful pay subject. Truth surface weight participant.', 'How never capital sea rest. Tough thank west discussion use impact special. Main another leg against do data.', 'Thus man meeting forget consider debate. Too institution explain quickly. Wait all receive chance. News until edge than without spend.', 'Lay glass compare wonder hope full. Late test director fish.\nSuch lead trouble no. Science allow law father win win.']",Neutral,1
10035c45-1968-4dd3-a4df-05b975d5d73a,coopershelby,https://placekitten.com/561/346,2021-05-22,2534,Personal,Everything something young gun compare.,West Sarah,28,402,460,2022-11-30,"['Question such figure.\nPeace list little father. Center quickly get western alone guess.\nGoal may what woman you question political so. Free difference describe difficult.', 'Foreign cultural day skin animal carry him.\nToo number something indeed more why another center. Bag support general per success network. No central place.', 'Ask out food debate still. Suffer stage so garden deal.\nOnto real within bed author enter live.', 'Left radio cause according occur. Begin film probably likely a.\nEat world want teach. Prevent special memory design. Standard defense share laugh cell.', 'Dream democratic baby hotel tough official. Relationship manager sea song. Yet game from establish likely TV.']",Neutral,1
97c649be-261b-4a99-aaea-e8f44f88bca5,robin32,https://picsum.photos/349/831,2023-07-22,4936,Business,What support out.,New Gracestad,84,707,45,2024-07-05,"['Travel draw wide them group news dog.\nCondition hour indeed step themselves. Heart whole check clear. Eight great interview use medical here over.\nCold personal sea former. Idea central under.', 'Buy chance drug necessary study player. Wide player crime write party other.\nTraining career third difference career show born state. Usually nation significant usually finally PM wrong.', 'Six him car blue network before.\nLead program pressure military visit perhaps. Truth place easy together role data wind. Relate production on sound relationship soon.']",Positive,0
850f7a0b-3b1d-4349-b2e0-6375078862fb,larsonjack,https://placekitten.com/226/156,2022-10-31,3808,Personal,Find rise oil simple boy ground either street.,North Lisa,49,459,284,2025-01-03,"['Western town partner hard low. Child front woman eye hair attention of world. Stand product might ball enough collection catch third.', 'Million kitchen area go left. Stock toward opportunity politics meeting. Trouble wonder focus history offer since.', 'Help environmental security service read.\nCreate discussion third today. Decision Mrs senior say collection just act.', 'Writer PM future ok mouth protect read. Successful chair condition bag less statement. Speech table every spend pick imagine.\nCompare amount simply no. Which short economy return.', 'Involve impact should tend current style. Dark education low challenge garden close kid. Traditional study report actually station room.\nA human international party. Instead every meet Congress.']",Neutral,0
0e296c19-ed2e-4a70-85ef-bf78420c96e1,lford,https://dummyimage.com/337x712,2021-03-04,4995,Personal,Present age with approach mention.,Thomastown,22,688,454,2024-04-22,"['Career at my. Condition perhaps top child. Traditional talk agree I ago authority theory both.\nMission born economy various adult.\nHotel window tell high. Mrs stop hospital.', 'Would follow chance girl old care. Road program close fight gas blue.\nCountry member people. Safe difference interest. Product stage media provide mention player single.', 'Hold together above tough approach avoid. Too phone until cause. Hospital him yard heart executive ability mission herself.\nHe budget affect human. Leave role produce chance fine whether situation.', 'Sport sea citizen stay middle add senior. Career concern themselves.\nSpace commercial collection on according might consider the. Fear economy the stay simple stock. Teach growth nor.']",Positive,1
e743ce68-146f-4ad5-8a73-29a87e8bba26,amandaweiss,https://placekitten.com/98/28,2024-01-08,3565,Business,Deep billion leader direction indeed huge population.,Johnborough,4,324,371,2024-05-04,"['Maybe friend buy take fire. Now well fast weight.\nDaughter voice wish serve. Manager trip husband full religious. Test stuff avoid network free foot talk rise.', 'Various character condition involve nothing and Congress will. Remain list few check.', 'Purpose born how three soon cause. Surface produce foreign standard weight red floor into. Food turn to responsibility.', 'Evidence century trouble question six assume fine. Account health specific.\nRead then interest also almost or raise region.']",Negative,0
086d7b65-1d96-44cd-a3bb-38362508be5c,bfrancis,https://dummyimage.com/412x994,2024-07-10,1441,Personal,That sell responsibility else offer.,East Christopher,12,287,7,2024-10-27,"['Water blue thus scene you.\nCondition federal foreign ability not. Ago answer art. Role myself three hundred project.', 'Network risk bring believe expert. Experience many mention these right.\nBar admit step dog tree plant. Sure certainly how cost.', 'Human result relate consumer listen. Major tree cell federal employee.\nMajority task threat miss meet their offer. How be myself tend next. Move daughter as whatever energy yourself.']",Positive,0
c561b449-22eb-4ee7-be9e-0b1c8d67d1d3,tammywilliams,https://dummyimage.com/50x772,2024-02-02,2636,Business,Tonight edge protect democratic.,Jacquelineshire,86,197,209,2024-09-12,"['Media size campaign executive tend. Evidence often court listen civil factor say.\nTrouble where matter soldier include. Anyone west detail. Program glass rule food degree black result.', 'Material exactly worry lay feeling miss. Performance student perform story power indicate difficult. Seek various and specific whom.', 'Business project care follow ok major. Former its hear bag. Small drive western lot example choose traditional. East make who where happen someone.\nBetter also minute. Sit little feel business under.', 'Back board no player else. East ask marriage policy.\nWhich in list production shake.\nFeel detail opportunity build TV event. Beyond exactly business local.']",Positive,0
bb22eea4-dc96-4dcd-8d20-734e679e6c13,ddiaz,https://placekitten.com/277/567,2023-01-26,775,Personal,Factor through party child very.,Carrollborough,83,561,169,2023-06-09,"['Kitchen why politics possible along answer daughter sometimes. Stand plan civil most hold adult. Man sport final wear perhaps writer make.', 'My final kid court operation watch national. Past trial floor present chair current section purpose. Series although purpose professional drug structure usually.', 'Pass result into wait world son. Sea feeling question the son moment quality. Main different arrive never idea much side. Window probably final before year always south.', 'Second such method.\nSeries citizen onto floor born pull manage.\nMiss past owner picture especially age now. Color argue sense start. Political prove spend voice probably social message.', 'Media the lot break. Buy factor party point woman important.']",Neutral,0
